review_id,user_id,business_id,stars,date,text,useful,funny,cool
KFhonYK-n-D6393pWaqfIQ,pI1aRt40af9ggjhY-pczbA,KYmP4SZwzuVKrtGNPo2mHw,1,2016-07-22,"UPDATE: the comment from the company just shows they have no knowledge on the concept, "" the customer is always right"". Or at least give a call back and apologize for dissatisfying your client. Don't try to fight back, you lose anyway. Again, company is a joke. Why would you ever get services from a company that doesn't even acknowledge your dissatisfaction or come up with a solution to win you over?",0,1,0
tzLNijSNTalQmS8kMtbJgQ,m7z-tX6XDZ27xGhGjnI21w,wpQsmMvdhefqIlxvRt_Jbg,2,2015-03-14,"It feels like this place is under new management. The service is slower and the menu items have changed - specifically I'm sad to see the tuna don missing from the menu, it was one of the reasons I come to DonDon.

Not sure if the chefs had changed, but skewers during my last few visits were dry and slightly overcooked, not to mention it also lacks in flavor. 

The thousand island shrimp is delicious of you like tons of batter. Chicken karage was very tender but overly salted... Ask for a large glass of water to go with that dish. 

Service could have been more attentive. Our server kept giving our dishes to the table next to us who arrived later. We ended up waiting for so long we decided to just cancel the order. 

DonDon no longer has that warm homely ambiance I felt when I first came here two years ago, I don't think I will be back.",0,0,0
qUDEz0PCLmjjip54h6CScw,lpgjORUHhRVEcvPIae0pBg,P_1ojkLpCsM8cpuiKlZnAg,5,2015-01-03,"This really is the best frozen yogurt place there is in Surprise.  It's always spotlessly clean, every flavor is worth trying, and the selection of toppings has a nice mix of healthy and not-so-healthy options.",0,0,0
ut8gZNvpHlwX9zN0tCXqkw,5rf70vnqvROvr4GDvMCP1Q,bCm3qjmxCPXw-k8BTS-m7A,1,2017-06-04,"Holy fuck the check out is so slow. Ridiculous. At first i thought it was because of lack of workers, but no, there were plenty just hanging bags or doing anything other than helping customers.",1,1,1
lbID4QLPEG3Rx8CsrjzPuQ,gsDD6rsLb1QKWG2aLWv19Q,Ibp4hEKSE8JaX9OvfEiFqg,5,2017-05-02,Love this place. At the moment it's my fav lunch spot in the market. Different from your average doner\/shawarma. Loaded pitas that will fill you up and more. Try it loaded with fries and feta it adds a more unique and delicious flavour compared to a traditional doner\/shawarma. 5\/5*,0,0,0
4Me-snyUxAO9_O8fJXQ69g,d58LNadryzbTwX8WmdS_rA,MuDmP50gdV_NYSP2Tb8ZfA,2,2016-02-08,Staff are cold. Typical York Mills merchants. Merchandise is way overpriced. Hot counter items are actually pretty tasty when they are available.  Meh!,1,0,0
rnm-KnkcvHkrQ7-WMukPMw,Q7JWDxkeVsZPBsLHr-jN-A,3ss-hf_utWXzRwc_-s45xw,5,2017-06-20,"Only crazy or lactose intolerant people dislike this place.

4 flavours of soft serve ice cream (only during the summer, the rest of the year it's vanilla) and 12 chocolate-based dips make for infinite delicious combinations. The dips seem to change seasonally.

A small is plenty, honestly, I have a crazy sweet tooth and I sometimes doubt my ability to finish it so listen to your brain and not your stomach for once!

10\/10 would sell my soul for some Chocolat Favoris.",0,0,0
zYpv285noGDqX25PXj9iWw,jn6vn65m8uwXLmaTXtQkRw,pup46G8qFBG8695RtbQNwA,3,2014-02-18,"I have been here twice now.  I'll keep this review short because I need to go back a third time for some serious, honest-to-god research, but here's the jist of it:

The food here is great.
The service is pretty average.
The margaritas are completely, totally, unexplainably bad.  Like, 'this must be a joke' bad.  And I'm not talking about one margarita during one visit.  I'm talking about 5 different types of margaritas over 2 visits.  And usually after 2 margaritas, I'm not that picky!

So stop in if you want some mexican food, and maybe a beer.  Do not order a margarita until I figure out what is wrong with this place, and if they have a palatable option.  I will report back.",0,1,0
qWM5fLt3uut63KIcHRSi1A,-ZEKvTTWmSCdRJam9YfB1Q,7EZ4Eu7YJ1ltRCC5jXFJrQ,1,2010-10-10,"The only things I enjoyed were customized pasta, mashed potatoes with gravy and the dessert here, otherwise everything else was mediocre or really bad. Sushi was a let down, the roast beef was dry and lacked flavor, the mac and cheese was a funky cheesy, the salad was lacking something I couldn't exactly put my finger on, and the mexican food was beyond horrible.
For 30 bucks per person, the selection was limited and the seating was pretty crowded. I got hit on by some creep during my meal, so for sure I wouldn't want to come back here.",3,1,0
8i_aUee4SgHIBMwh-LLHxg,YpdXZW_1k_rIkLb-PQPWfA,CIVK4icqVLoRydA_MT4iIg,5,2017-06-09,"Luanne is a miracle worker!
She is an amazing esthetician that uses great products, has tons of knowledge and she knows exactly what treatment my skin needs each visit. I see Luanne regularly and my skin has never looked better. I highly recommend her!",1,0,1
_xA7LL7ktUou3r53Ui3L_w,75Qw87pMnXxjJrHAehfGAg,Y1WIH4jstH846oWcDnoZLw,5,2015-08-16,We've been coming here for a long time but I always forget to write a review. We drive a long way just to eat here. I haven't tried anything I haven't liked. The dining room is always very clean and the staff is very friendly. Highly recommended!,0,0,0
oq7IYclbxiCxwiHdMREESA,3vGiPNH4yCAj88-kfdvbjw,2MpSWir6lVaTmJHtLCyP7g,5,2017-01-26,"How can anyone have anything bad to say? Hot and fresh bagels...super delicious..and excellent prices. What could go wrong? Granted, if you don't get your bagels hot and fresh, they definitely don't taste or feel the same, but if you do, you find yourself biting into morsels of heaven over and over again...Definitely a to-do in Montreal...get a bunch of bagels, grab some cream cheese or other things that interest you from the fridge by the cashier (hummus, smoked salmon), and enjoy!",1,1,1
gjUPNGwsPAmzVQJ3yXcYWA,SVGKqL38tpElUHd53xoJ3Q,26P8Md5PWv2brgxEwSOUcg,2,2014-09-07,"I ordered an item through wayfair and received a call for delivery from a Brian. He sounded nice on the voice message but when I ended up speaking with him and trying coordinate shipping options, he was very rude. It seemed like he didn't want to help me and came off as condescending when I was just seeking clarity on their process. He kept saying things like ""but that's not guaranteed"" or ""I don't know I'm not the one delivering it"" or ""you would know better than me."" I ended up telling him to put me down for a 6-10am window since it was the only realistic option and he couldn't guarantee they would be delivering on the next weeekend. He said he needed to just call me back but at that point i decided i would call next week in hopes i would get someone with better customer service. He called back but didn't leave a message. Driver showed up at 730 when I wasn't home.

The only reason I'm giving this 2 stars is because the contracted driver Michael was accommodating and waited for me. It was an easy delivery, I just wish my experience with hot shot had been less frustrating.",3,0,0
M7glhqBJh8ZciJ0CPnMwwg,seOERGzIfXL_Tjy4yzk9YA,qiJq8NukhBxAHAE57bnrxw,5,2016-11-04,I love Bennett Property Management! Shout out to Terry for being a great property manager!!!,0,3,0
VDHpY-IWwuKVbm3OINjjwg,7svBs9qqPJHPRXZ56Q3ZuQ,UV2Jt8slktGu14gLZeNCjA,4,2017-01-10,"Came here once before for dinner and I remembered the food being really good but was a little pricey. Came here again on Sunday for the lunch buffet and left a happy and satisfied customer. 

We came in a little before 12 and they were pretty much full, 5 minutes later there were people waiting outside for a table. 

The buffet looks small but they have lots of items and nice variety too. Salad bar, fruits, 2 options of rice, variety of curry and other dishes, the chicken was delicious! They also have us complimentary nan bread... which was soft, fluffy and full of flavors. 

My sister said their chai is the best chai of all places! Some dishes are better than others but overall very good and decadent flavors. They have spicy and non-spicy options, meat and vegetarian options, definitely something for everyone.",0,0,0
NV7_kSCWaqqn-zU6gCVlSw,Oynwxc2EFuuiKAOCY3zh4Q,prcrTVScKNTfSu0wcle0DA,2,2016-08-04,love the food but I had the worst experience with the lady who took my order she continuously cut me off in the middle of my sentences and was terribly rude the entire time. don't know her name but I was appalled by the way she treated me. the man at the cash register was amazing he almost made up for her but unfortunately I was very let down by her attitude.,0,0,0
n9xSdm5vnUoczfDi1Lkwsg,Iss2Y5i49K5uCt5v4EcCdw,kTbrS1HkKnxGlFMDcqTD1w,5,2014-01-18,"Beautiful course. This is what desert golf is all about. $75 for cart, 11am tee time & range with unlimited balls. Took 4:15 to play. 
Tee box, fairways & greens were pristine. Dare i say, the best i've ever played on (been playing 1 year). 
Everyone, from guys grabbing golf clubs from car to the starter were all very professional and polite. I would highly recommend this place to all who are in Phx.  Its pricey, but definitely worth it.",4,0,0
ciK8GLKW1u35Jg4viMvTzA,HU2lqUgKnnBMAV_x9K3h2A,OMWcXhIh_dU1SYMAhsxd1w,5,2010-06-17,"From the outside, this place looks like it could maybe hold 2 chairs and has a much cooler name than location, but looks are deceiving! This place is as funky and cool without pretentiousness as it gets. Everyone was nice...and I mean really nice...which was amazing because I have to admit, they are all far hipper than I could ever dream of being. But that's the thing. Between the clients and the employees, the commonality is diversity. I looked great when I left. The best part...the price! They love us Yelper's. I haven't been to a place that hip, that fun, and that fabulous that didn't make an enormous dent on my pocketbook, well, ever. Plus, Topaz listened and performed just what I wanted.",2,0,0
W2BpP2Jm6-JK6TcAz9Mvkw,7u7MyN89FakNus-IGkfd2Q,RESDUcs7fIiihp38-d6_6g,5,2014-06-19,"There is soooooooo much to choose from, I was full just LOOKING at what they had to offer!

First things first, there's a huuuge line \/ wait! When I went, they gave us a ticket & told us to return in an hour ... so we had to kill time by gambling. I suggest to go earlier than when you plan on eating so that you don't have to wait for too long.

But wow, there was a great selection of desserts including ice cream, crepe station, cakes, cake pops, cupcakes, etc etc. the list can just go on forever! They also had taco station, soups, salads, and even guava juice!!! Oh! And the waiter even brought me over this peach green tea .... AMAZING! I kept ordering this over & over again.

I would have to say that they get really busy so you might not get as much attention from the servers as you want, but just be patient!

Aside from that, I was full within 2-3 plates but I kept forcing myself to eat more because they had soooo much selection! My favorite was the shrimp cocktail, king crab legs, and all the stations that they had. crepes were good but a little bit too sweet for my taste and also cause they don't use fresh strawberries. they used the can kind :(

We went for dinner on a Monday, which was $55 a person! Pretty pricey, so you better pace yourself before you get too full too fast!",2,0,2
TLgYZTAmUUgxJl5Tf9s2Zg,LztdQrPTzmZzr3AX1rYbtw,4lqV-rJnrw0Go1049DPjsA,1,2015-12-08,I'm tired of waiting for my case worker to get back to me its been weeks ask to have my meds changed takes months I don't even know why I'm at this place I'm not an addict I have mental issues and the place is just in professional waited an hour and a half with an appointment just crazy and if I know what meds helped.me in my past why not put me on them instead of crap that don't work actually scared to go in there very fearful to go in,8,0,0
kHjS7YhjJyQUGKRVMCzfMg,EMpjcN4Jf8ehkWUAwinnYA,SLf3dEiwF_LWkJRlFfIxjg,4,2016-10-28,Je suis allée lors d'un Trivia Night et ce fut vraiment amusant. L'animateur est sympathique et sait mettre l'ambiance dans le bar! Bel endroit chaleureux!,1,1,1
5GU1GsFPYTJPfOtClow5nw,yBH97hd1r--1aMdfVSmPEg,E8eUqB0EvpvZGjGwZrhbYA,5,2017-03-11,"We will definitely be back. I brought my 11 year old mixed breed in for a summer cut today. The service was fast and friendly and very reasonably priced. They did a great job with her hair cut! Better yet, when I returned to pick up my girl, she was happy and roaming free behind the gate with the owners dogs. She had blast and she was definitely in great hands.",0,0,0
LZNbXmlDiPp25mhRKhR2hQ,kvui4iTS2avGrmCTbJW-GQ,HnL2rxwffynT5l8yn3wR-A,5,2014-10-30,"I have been working with Al for a little over a year. 
Our company has changed 100%, for the good, and it would not have been possible without the guidance of Al.  We are growing the systems we have in place and creating a positive work environment for both customers and staff.
We will continue working with Al for many more years.",1,0,0
3Ehe9Ux2PRa08ZhiHUhrqQ,FgyvflZtqRF03j5bIrlnlA,yGd87bkFijZ6YHrHtW5maA,5,2016-01-04,This place keeps getting better and better. Great authentic Thai taste. Very friendly people. Fast delivery and great in store service. Perfect size portions. I'm always full after an app and an entree and I can eat a lot. It's made just like the places I've been to in Thailand.,0,0,0
vHiqaCEzU32TqW5WFMz_Cg,3R8uUSJ6Sfz6lhE3Y9jmUw,_pbZl4E5zgrWe6L4YfG7Ow,5,2016-12-23,"I was referred to this company by a good friend and awesome business man by the name of Ralph Camarena from Camarena Tires. 
The process of purchasing a car has never been this easy. There were no high pressure sales here and they have very affordable prices and beautiful cars.
Lee was awesome, he got us approved in record time and gave us terms that won't break the bank. 
Thank you to all of you guys, and gal, at Good Car. Perfect experience, I will recommend you to everyone I know.",0,0,0
QAjy3kvdrdAWqmOgfuLpDA,F5x8WaUwbrDM9ugW3RRpVA,Fi-2ruy5x600SX4avnrFuA,1,2008-01-02,"avoid this place like the plague. how this place was voted best in vegas 2007 is besides me. the spice market managed to f up food i thought was fail proof. the beef tenderloin tasted like it was boiled in water. sushi, dry and hard. crab legs, salty and watery. i lost my appetite one plate in, which was one plate too much.",7,0,4
fz5LWWEpn1zuMVQ1_jePoQ,du8TGiiVjQKh2NjASafCCg,BiVA5GKSTYQ5_SNIaYg6oA,4,2017-04-25,Came here on a Tuesday after usually going to the uptown one although I hate the location and have never had good service there. This location has won me over thank god,0,0,0
hv_VG5m6prUarz7238wt2A,skTNZm-PocYP9hu-KajqNQ,f30-DOoIxvoV9btiDvKMTw,2,2017-01-27,"Joe""s midnight Run has a great story behind it and great potential I am sure, however as a first timer I would not rush back.  We chose to sit on the large patio at a table by their fire pit.  It was cold outside but witnessing five tall heaters we thought we would be comfortable.  The waitress and service was lack luster!! We constantly had to chase our gal down and ask to get our heaters lit.  The busboy would come and light one.... it would go out, chase down waitress again to get another heater that works, busboy would return roll one away, roll another in its place, light it and two minutes later it would go out. A mean game of ""Ground hog day"" four times later the bus boy has depleted his options and goes to get a cart filled with FULL propane.

In the meantime we are very cold and waiting what seems like forever to place our food and then to receive it.

The steak appetizer was extremely rare and very chewy, however the mussels were delicious in a great broth (not enough bread for dipping).  Due to our chose to sit outside (waiting on heaters) our food became very good quickly.

The visual ambiance is great! They have a large tv on the patio playing old movies (80's and 90's) with a great fire pit. However loud horrible rap (new and old)music blaring over top of you.

We stopped short with just appetizers and decided to leave.  Perhaps if you are a young hipster the place would be cool but I will not be racing back to their limited menu and slow \/poor service.

Foot note..... the young generation seems to lack the true skill of being a great server! They seem to be slow, spacy and disengaged.  Sad really.... when you see so many amazing restaurants opening up!

P's. The busboy finally got our heater working!! fifth times a charm!",1,2,0
n9flC7UdvQ058sd44nrXWQ,Sz84_SyrNYi4wsX__6haLQ,fQt4D34vcJNtEf8Q4zte3w,4,2009-10-05,"Cool- plain and simple. The ambiance and decor is great, the service is excellent and the food was exceptional. The pad Thai and appetizers (too many to count) were delicious. 

The bar area is great if you want to grab a quick drink and something small to start your night. If you are planning on ending your night here- have dinner and get a line pass to the club.",0,0,0
tWAEgvAeQ2nfjLZKrSTtYQ,Njb7ZbjdOW9zTaOc8DfvxA,stELNI9yN8wsgWWt0Im_kw,5,2016-02-14,"T.C. Egging tons is the place to go for breakfast , brunch , lunch ! Get here early because they get packed quick ! I love the ""Eggs Ben. E Dict"" so good !",0,0,0
dm44Evnju4lBJuNyGC2eDA,sMup7I_xUuBQ3I_Ny7kNDA,G9OOkWH5rLHN3DKNPMv1lg,1,2013-12-17,"We had a terrible experience at this place.  The service was bad and so was the food. We were a party of four, we didn't order anything complicated,  and we still had to wait while people who were seated AFTER us were getting their food. I had to ask 3 times for a glass of water. We asked for turkey instead of pork sides and had to send back our food because they got our order wrong. Our waitress was not very friendly and was annoyed when we told her the orders were wrong. When she brought back our food the turkey sides were barely cooked. The food was also expensive considering the service and quality.. we would have been better off going to a buffet considering the cost of our bill. We won't be going back.",1,0,0
WqzxULWwYmNgCEqLESa7FA,hSBwDy6bQBUsW3M9_QZVIA,ZXHoHzxzARooilsESfNMOA,5,2013-05-20,"I went to the Scottsdale location within the Scottsdale Fashion Square Mall.  Had a 20 minute chair massage a few days ago and it was awesome.  Yes, it was painful but it needed to be in order to unlock my back that was injured in a car accident 2 years ago.  During the massage I could literally feel my back muscles releasing.  My back still feels great.  The masseuse was able to accomplish in 20 minutes what my physical therapist and physiatrist have yet to achieve after two year of PT and meds.  So glad to have happened upon this place and highly recommend them with the understanding that with pain comes relief.",0,0,0
gRMOkGNOPPNpueP62IGTNg,Ox4_F2BsRQd4jfyFfJfsfQ,El4FC8jcawUVgw_0EIcbaQ,4,2015-10-22,"I was at the MGM Grand for a few days at a conference. I stayed in stayed spa suite with a very delightful view of the strip on the 26th floor. It seems fairly recently renovated in the Grand Tower, and while it is tastefully done you can tell it was on the inexpensive side. It doesn't both me much though, to have a clean room with spotless drawers is what is important to me. At first I thought I heard a lot of road noise, but I think it was just a surprisingly loud evening-- and as a bonus the room comes with a little clock with some ambient noise options!  All in all, not a bad decision on this end of the strip.",0,0,0
xkiejHfQ-CoZ0O4GR9RGbA,PQqXijgnlNifNiIyYYX8DQ,qBXfNxSpo2_8cP_WHQRvOg,4,2006-07-08,Olive garden is one of my favorite Italian restaurants. I love the Chicken Fettucine Alfredo and the garic bread they serve. Wide variety of wines and the staff is attentive and courteous.,0,0,0
wlv_NQsqoWxX1aCVR1GyvA,_Jn4id8eSiuWBL0Uylv_tw,kqEjBvWOgnitmH4nTTPuJQ,5,2015-12-29,"I brought my 89 y\/o mother to Vegas for a few days over Christmas and was looking for a good yet affordable show to see.  Finally decided on The Rat Pack is Back and was not disappointed.  The guys were great and the music was wonderful.  The Dean Martin character was the most spot on, he looked and sounded just like the real Dean.  Frank and Sammy were good although I thought Sammy should have thrown in some more dancing like the original Sammy especially some of the ""old soft shoe"".  It was Christmas eve so they threw in some great holiday classics and had an attractive ""playboy bunny"" join them for Santa Baby and a couple of other tunes although I am not sure why they didn't just introduce her as Ann Margaret, Debby Reynolds or Marilyn Monroe.  I like the fact that the casino and the showroom were smaller, it made it easier for my mom to get around and the cast was able to better interact with the audience.  We even decided to have dinner at the casino's cafe before the show and it was very good.  Just so happened that Thursday is the turkey dinner special and being Christmas eve it was appropriate and delicious.  All in all I would recommend this show especially if you like the music from that era.  My only regret is that I never got to see the real Frank, Sammy and Dean while they were still performing.",0,0,0
hYZCIBV-bSD5K9d5hSHlIA,70fCsZ_nRu8hg7jNLpllDA,cQK9M2JAwETQnnBoYyua5A,5,2016-01-16,"Had the Real Good Plate for my first outside brunch in year 2016, and it was really good! It gives you a taste of everything (pancakes, toasted challah bread, maple baked beans, eggs and bacons). 

Love the pancakes especially, so fluffy and milky, yet the texture was not sticky at all.

The maple syrup baked beans tastes special too.

Must try their strawberry jam, put on the challah bread - it's so good.",2,0,0
jcIYuMi6UByROvZpVAmxcQ,Wa1iHSGpd59lAssOK-zWkA,yDWYuIDfXHckdJM5fxOb5g,4,2013-12-02,"I really enjoyed Jan's show.  I thought he was incredible entertaining and charming.  His interactions with the audience made the show that much better.  He's just darling!

My family and I left the theater scratching our heads.  ""How did he do that?? how did they do it that fast???""   We talked about it for an hour after and we can't figure out his tricks. :)   I loved how he brought in audience members and just interacted with everyone so well.  At times I had to sit and think ""are they fake audience members?"" b\/c he was so charming with everyone.

I thought it was very cool that he and the cast meet up with audience members after the show to do pictures and autographs.  I SO wanted to take a picture with him to put on my FB profile and on instagram, but my folks didn't want to wait and were ready to go.  lol. 

My only disappointment was the venus.  Rivera is ok, but I felt the seating could have been better.  More stadium seating so ppl's heads won't get in the way.  

I feel Jan needs a bigger venue so he can really shine.  I feel his talents will bring that on soon. :)   

Great show.  Very worth the price.   I got my tickets via halfpricetickets and i felt it was WAY worth what I paid.  My family and I went to see Ka the night before and we didn't enjoy it nearly as much as we enjoyed this show.",2,0,0
uypEztAGbGBaLRwnFgjOeQ,gikr85MQ2O2Tw4xFZzYG0Q,f4x1YBxkLrZg652xt2KR5g,4,2015-03-22,"Close to the airport and the Strip... and massive portions--what more could you ask for?  Located inside The Linq.
The sage chicken & waffles were amazing.  Husband and son consumed their entire plates of....some unusual but oh-so-original concoctions.  Everything is homemade and so original in thought.  Flavors are great.  Our server's knowledge of the menu was A+
4 stars and not 5 because there is a wait most times, they overhead page you for your table-meaning you have to stay nearby to hear it, the staff all seem hurried (probably due to the waiting customers,) and there was a whole lot of fluff on our plates that we didn't need (tomato slices...sage\/rosemary sprig.)",0,0,0
5dTPMxPQwTvBaTIHnEynBg,ro1Wabvc7q1oM0PapbOWDQ,N93EYZy9R0sdlEvubu94ig,4,2016-06-09,Banh Mi Boys is the thing I miss most about Toronto. Cheap and delicious! Try the Kimchi Poutine if you want your tastebuds to explode in the best way possible!,0,0,0
tSGHJtjxkyYUxavpR1QJcw,NlJXVOhbzhHIJFobjTmO9w,cyzOijFJ82cae6qH6L8vuw,5,2016-02-24,"For you are in Vegas and looking for a great place to have Thai food this is the place to go!!! It's a little away from the strip but if you want great amazing Thai food go here! #padThaiWithBBQPrawnS was amazing omg! The prawn was huge and they cooked everything so well! And so tasteful!  
 #RedCurry was just as good! Well made! Very authentic Thai. 
Service was beyond amazing! They are so welcoming and so attentive 
I love this place!",3,0,0
K-nQszZEyQVb8oLUszvBng,vhGokL-gPFlE35KV7PVHdQ,Ycp3Agr7dt71TZkeKV7jng,5,2017-08-10,We went here on a recommendation. The cappuccino was excellent. A croissant sandwich and an avocado and cheese sandwich were also crispy and tasty. Don't forget the chocolate soufflé for dessert. Even if it is breakfast.,0,0,0
He6OGpg5LRFdBCJzmVzouQ,rFYUPjgPzJWEipMjxQSXmQ,l4pAkHCVUKAcDvo-iNSbYA,5,2017-11-30,"Ahipoki is my new staple. Chipotle style sushi. It has reduced my sushi restaurant outings because I can get a large bowl of rice\/salad\/sushi\/topping goodness for under $15. About the price of one roll most places. Super healthy if you want it to be. The staff is always great, it's kid friendly, and I like the restaurant decor\/setup. Go try it!",0,0,0
oduYSD3OnEWJshTdOGwKXw,pG4SBHyD9P-OedH2i4IVJg,C5azlhXSTOlqVAM3nl95nw,4,2017-11-27,"I had the pad sea-ewe and it was delicious. Got take out. Order make quickly. Service was nice. Portion size good. A little bummed that it was made with broccoli and not broccolini. Odd that there was zucchini, but overall tasty. I've had a lot of paid sea-ewe with soggy noodles and these were cooked perfectly. I'd come back.",0,0,0
WYXTfwZG3--CJA1C2l6_xw,tj2ed9G_zaJfvF2t12Qo0w,BhxOBsvl6v-rnBEQiiIWug,5,2016-01-27,"Had an old lock in an outside security door which the key broke off and jammed in the lock.  West Valley was prompt, professional, and thorough in replacing the broken cylinder and took the time to clean and lubricate a similar lock on another door.",1,1,1
0b-24d1ZFkpyMJPpnCCmHw,eeiglYpiISW0VtFSVXDDdg,9edPSkfXKsJmkZYIaOmA7Q,3,2016-02-23,It's alright got a few things. Mainly shoes-best shoes discount stores here.,0,0,0
TiolxEgz958zOxYeflfBbg,lcDhbpsMno9JGIYQqsX_sg,Knnc473zh8m7IBC0oLTHkg,3,2010-02-17,"Compared to the one here in the Bay Area (Emeryville), this place looks better i.e., ambiance, decor and service. I am giving this a 3 star only because our server was great otherwise, it would have been a two star.

The drawback is the Kung Pao Chicken I ordered is dry and salty. We ordered the S&P Calamari and the Chicken Lettuce Wrap, Veggie Egg Rolls for appetizers and this I would recommend. 

My niece ordered the Dbl Pan Fried Noodle and this one again was way too salty and the sauce is like the consistency of a maple syrup. My other niece ordered the honey chicken over rice and this one is okay to eat - rice is dry.

I would go back for appetizer but not for entree. I've had better Pan-Asian food especially here in San Francisco.",1,0,0
qnPJRLHrtnz2psuYLWetPg,zrY4enxSJsoNWa7Aw3LdyQ,_M0U2it5TARkDH1hVCp91g,5,2016-08-27,"I worked with Deb a few years ago and was very pleased with how she handled the entire process. It can be a bit difficult (to say the least) to go through the process of many of the things involved in buying or selling a home. She was extremely knowledgeable, very reliable, made the process less complicated, and really went above my expectations. Highly recommended!",0,0,0
3SZNW7xgCHytjaIOxU2FIw,N-RRMkPfZmQAzfFSOok_iA,GmdujALb1Nq2RHGr7jhCaA,5,2016-02-21,"Our group is from San Diego and loves Korean BBQ. We went last night for dinner, and it was the. BEST Korean BBQ we've ever had!
Great job Hwaro!
The bulgogi was awesome, and the spicy pineapp kalbi.",0,0,0
f2Xx5GWAMDlqj5hw9JRmjg,x3FKlbZU-cy2Q3wHnnH-vA,7tNY4BYLA4laqWNV4IWGQg,2,2014-09-17,"Good: Hostess was nice, pizza came out fast, good flavors

Bad: 
Consistency: clearly I'm in the minority here in my opinion of this place but I don't like my pizza soggy. I've enjoyed some thin crust that I have to fold but this shit is ridiculous. It was a race to get the damn thing to my mouth before it all fell off. (The pizza won btw)

Quality: I ordered panchetta on my Diavlo and they gave me fatty slices of American bacon. I'm not an idiot, I know the difference between panchetta and regular cut bacon. If you're out just say so and give me my $2.50 back.

Cost: After tipping the hostess who took my order + the extra for the ""panbacon"" I spent $20 bucks for 4 slices of mush. 

I am open to trying their salads but I will never order a pizza from them again or recommend them to anyone.",3,0,0
mlFOYsC9TYDoPyNooSBjBg,bPMlWFFsAfYcosQz1WYaaw,lJDnML8EVAc_muLXhN32Yw,2,2009-04-25,Look.  I love a real diner\/hole in the wall\/greasy spoon.  But this place is just plain filthy.  God.,3,2,0
rQjrCNLDlV4_g6unHqHUfA,o1Qk5mnjwfbDxppgms7B4A,xiAiahsdBfTxYCFfvZmMfQ,4,2016-01-30,"My friend suggested this restaurant for breakfast, and honestly, I wasn't sure.  I decided to give it a try.  Well, I'm glad I did.  It really was delicious.  I had the English Muffin Breakfast Sandwich with chicken sausage.  The roasted tomatoes really made the sandwich unique, and I truly loved the sausage.  This was one of those meals that I'm still thinking about.  The cafe itself is pretty simple.....nothing much to describe, but the food and service were great.  This is a great spot for a healthy, tasty breakfast.",1,0,0
F7as_-38ukdqbi78HsjwwQ,JECBGU5l7HGyWIF9D-3Uew,S_9OaE_RBWBIXnUKvxJKsQ,5,2017-01-10,I consider myself some kind of coleslaw connoisseur - and Watsons coleslaw is a perfect match to their chicken. Delicious!,0,0,0
4Tx-b8Hree5GB1nVYVsDxw,DkB5SNUvHD3TwPolv-w0Qw,xVEtGucSRLk5pxxN0t4i6g,4,2009-08-05,"Delicious Filet Mignon.

Wonderful service.

Great food.

Breathtaking views right from your table. 

Splurge a little you wont be disappointed.",1,0,1
T8FUI460FZlUONwCv2GOJw,imjpf_mNU7QAGNm8N_koCg,E-6l98hX8jICTF6rKHxI8g,4,2015-07-23,"Stayed here for the first time on 7\/12\/15 while rolling in for just an overnighter.  Upon arrival, we were told we were upgraded to a penthouse as our one bedroom suite was unavailable.  We did find it odd that the ""penthouse"" was on the 25th floor...in a 61 floor hotel.  It also didn't match any of the floor plans that represented penthouses.  Oh well.  It was still better than the room we were booked for.  

And it was NICE.  I would live there if I could afford it.  But I would upgrade the furniture, as the couch in the living room is designed for interrogation rooms.  The bed though...oh yes.  I am THE pickiest man on Earth when it comes to beds and my only complaint was ""well, it is a bit too firm.""  I slept.  I never sleep in Vegas unless it's on the couch.  And if you like the bed, you can actually buy it from them and it's pretty reasonable in cost.

The bathroom was just amazing.  His and her vanities with separate bath amenities.  Awesome tub.  High-speed toilet with heated seat and bidet functions.  Just fantastic.

The worst?  The aforementioned couch was a medieval torture device.  The vaunted touch screen control for all the room's curtains, lighting, etc. was ATTACHED at the night stand.  Not exactly the high-tech solution when you're anywhere but on one side of the bed.  Oh, and the television, which controls EVERYTHING, went out for several hours.  Thanks a lot for that.

Customer service was generally awesome, from the front desk to the housekeeping.  The lounge was a little over-named, as it's just a couple couches and tables thrown in a lobby.  If you want a real concierge lounge try Palazzo.  But they do serve snacks for most of the day and there is water, juice, soda, etc. available pretty much 24 hours.  Ever come back to the room at midnight and wish you had a Coke but don't want to pay three bucks at the all-night store?  Hit the lounge.

My biggest complaint with the Sky Suites is that you get a private entrance...which is a pain in the behind to get to if you don't come by limo (which is complimentary to and from the airport).  They have a special entrance for that, but if you drive into town like we did and go to the valet, you get to lug your stuff halfway across creation to get to the registration desk.  It would be nice if they had a drive up entrance for Sky Suites...or a shuttle!  Oh, and the buffet is far overpriced for what you get and the casino feels like an afterthought.

We hit Vegas several times a year and generally, the Four Seasons is our favorite by far, but Aria Sky Suites is a very close second, and in some ways it's actually better.  Four Seasons is quieter and has better (just barely) service, but Sky Suites has much more comfortable beds and that lounge with its drink supply is a Godsend.

If you don't mind some minor niggles, Aria Sky Suites is a pretty decent place for the price for sure.",5,3,2
